City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Hualmay,PE,2022-01-29 17:48:57,-11.0964,-77.6139,75.43,70,89,11.43
297,Scottsbluff,US,2022-01-29 17:48:57,41.8666,-103.6672,53.82,21,0,11.99
298,Wanning,CN,2022-01-29 17:48:58,18.8003,110.3967,65.59,89,83,11.39
299,Pisco,PE,2022-01-29 17:44:59,-13.7,-76.2167,75.02,73,40,9.22
300,Pinawa,CA,2022-01-29 17:48:59,50.1489,-95.8811,14.11,87,100,3.87
301,Nanortalik,GL,2022-01-29 17:47:06,60.1432,-45.2371,20.75,80,100,14.34
302,Tamiahua,MX,2022-01-29 17:48:59,21.2667,-97.45,56.21,71,100,11.34
303,Mecca,SA,2022-01-29 17:49:00,21.4267,39.8261,66.9,57,57,11.45
304,Bambous Virieux,MU,2022-01-29 17:49:00,-20.3428,57.7575,80.85,83,40,11.5
305,Monze,ZM,2022-01-29 17:49:00,-16.2833,27.4833,66.31,95,89,3.31
306,Namibe,AO,2022-01-29 17:49:01,-15.1961,12.1522,72.12,75,90,9.22
307,Oriximina,BR,2022-01-29 17:49:01,-1.7656,-55.8661,78.12,89,100,5.21
308,Pacific Grove,US,2022-01-29 17:47:20,36.6177,-121.9166,61.81,60,1,1.01
309,Cooma,AU,2022-01-29 17:49:02,-36.2333,149.1333,64.17,100,100,0.0
310,Ponta Do Sol,PT,2022-01-29 17:47:38,32.6667,-17.1,67.71,64,16,4.23
311,Hun,LY,2022-01-29 17:49:03,29.1268,15.9477,51.64,24,22,9.48
312,Alghero,IT,2022-01-29 17:49:03,40.5589,8.3181,50.09,76,0,4.61
313,Karlskoga,SE,2022-01-29 17:49:04,59.3267,14.5239,44.51,85,100,18.45
314,Soe,ID,2022-01-29 17:49:04,-9.8607,124.284,67.6,88,100,5.68
315,Novodugino,RU,2022-01-29 17:49:04,55.6305,34.2842,21.22,95,99,3.89
316,Calvinia,ZA,2022-01-29 17:49:05,-31.4707,19.776,86.04,16,0,11.43
317,Dingle,PH,2022-01-29 17:49:05,10.9995,122.6711,75.31,90,22,2.08
318,Balabac,PH,2022-01-29 17:49:06,7.9868,117.0645,79.39,78,25,2.21
319,Barberton,ZA,2022-01-29 17:47:53,-25.7884,31.0532,68.05,92,97,2.06
320,Bairiki,KI,2022-01-29 17:49:06,1.3292,172.9752,80.6,89,40,11.5
321,Sambava,MG,2022-01-29 17:49:07,-14.2667,50.1667,78.64,82,18,11.21
322,Mahebourg,MU,2022-01-29 17:49:07,-20.4081,57.7,80.89,83,40,11.5
323,Puerto Penasco,MX,2022-01-29 17:50:07,31.3167,-113.5333,61.92,27,35,4.14
324,Richards Bay,ZA,2022-01-29 17:50:08,-28.783,32.0377,72.3,88,32,5.82
325,Bure,ET,2022-01-29 17:50:08,10.7,37.0667,67.14,47,61,6.02
326,Pochutla,MX,2022-01-29 17:50:09,15.7432,-96.4661,87.82,43,0,9.08
327,Vestmanna,FO,2022-01-29 17:50:09,62.1564,-7.1664,34.72,64,75,32.21
328,Touros,BR,2022-01-29 17:49:42,-5.1989,-35.4608,86.9,67,89,10.87
329,Bubaque,GW,2022-01-29 17:50:10,11.2833,-15.8333,78.37,70,41,20.85
330,Calmeca,MX,2022-01-29 17:50:10,18.6333,-98.6333,73.8,35,4,5.46
331,Alto Araguaia,BR,2022-01-29 17:50:11,-17.3147,-53.2153,75.92,81,100,9.22
332,Nakhon Phanom,TH,2022-01-29 17:50:11,17.3333,104.4167,78.87,43,63,5.19
333,Sitka,US,2022-01-29 17:50:12,57.0531,-135.33,39.09,87,100,4.61
334,Sabha,LY,2022-01-29 17:50:12,27.0377,14.4283,51.28,27,30,5.1
335,Northam,GB,2022-01-29 17:50:12,51.0333,-4.2167,52.02,89,72,13.94
336,Sayansk,RU,2022-01-29 17:50:13,54.1088,102.1648,-21.19,100,77,1.52
337,San Jose,US,2022-01-29 17:49:54,37.3394,-121.895,60.26,45,0,0.0
338,Saint-Georges,GD,2022-01-29 17:49:40,12.0564,-61.7485,85.68,58,20,16.11
339,Mayma,RU,2022-01-29 17:50:14,52.0197,85.9114,0.88,89,7,5.53
340,Rio Gallegos,AR,2022-01-29 17:49:33,-51.6226,-69.2181,68.05,34,75,14.97
341,Batagay-Alyta,RU,2022-01-29 17:50:14,67.8006,130.4114,-18.92,95,67,5.41
342,Tabou,CI,2022-01-29 17:50:15,4.423,-7.3528,82.92,74,60,7.29
343,Sabinas,MX,2022-01-29 17:49:59,27.85,-101.1167,57.22,28,58,8.86
344,Lorengau,PG,2022-01-29 17:50:15,-2.0226,147.2712,79.74,83,100,11.01
345,Quballat,TN,2022-01-29 17:50:16,36.5418,9.6633,51.48,90,31,6.06
346,Axim,GH,2022-01-29 17:50:16,4.8699,-2.2405,82.4,69,92,10.76
347,Abalak,RU,2022-01-29 17:50:17,58.1286,68.5944,7.99,96,100,4.94
348,Imbituba,BR,2022-01-29 17:50:17,-28.24,-48.6703,77.83,76,98,9.98
349,Longyearbyen,SJ,2022-01-29 17:50:17,78.2186,15.6401,8.44,66,20,17.27
350,Finnsnes,NO,2022-01-29 17:50:18,69.2296,17.9811,21.81,87,100,6.2
351,Cockburn Town,TC,2022-01-29 17:45:54,21.4612,-71.1419,80.56,69,40,11.9
352,Oktyabrskoye,RU,2022-01-29 17:50:18,43.0645,44.7417,23.14,85,19,6.71
353,Ust-Tsilma,RU,2022-01-29 17:50:19,65.441,52.1498,16.36,92,100,9.51
354,Husavik,IS,2022-01-29 17:50:19,66.0449,-17.3389,26.51,75,21,16.69
355,Muroto,JP,2022-01-29 17:49:47,33.2833,134.15,49.62,62,79,6.58
356,Fukue,JP,2022-01-29 17:50:20,32.6881,128.8419,47.23,52,99,12.57
357,Mar Del Plata,AR,2022-01-29 17:49:00,-38.0023,-57.5575,71.87,83,0,18.99
358,Shirgaon,IN,2022-01-29 17:50:20,19.7,72.7,70.43,55,0,6.8
359,Chapais,CA,2022-01-29 17:47:47,49.7834,-74.8492,-6.02,76,21,4.0
360,Trairi,BR,2022-01-29 17:47:51,-3.2778,-39.2689,84.69,56,89,9.98
361,Mwaro,BI,2022-01-29 17:50:21,-3.5,29.6667,62.8,81,90,1.19
362,Gat,IL,2022-01-29 17:50:21,31.61,34.7642,51.4,80,27,3.02
363,Namatanai,PG,2022-01-29 17:50:22,-3.6667,152.4333,79.03,83,95,4.36
364,Almaznyy,RU,2022-01-29 17:50:22,48.0448,40.045,32.14,93,100,14.74
365,Vodnyy,RU,2022-01-29 17:50:23,63.5046,53.4095,15.33,92,100,8.99
366,Bargarh,IN,2022-01-29 17:50:23,21.3333,83.6167,59.4,31,11,3.94
367,Lithgow,AU,2022-01-29 17:50:23,-33.4833,150.15,61.86,97,98,5.03
368,Yoichi,JP,2022-01-29 17:50:24,43.2039,140.7703,19.85,72,100,19.98
369,Kangaatsiaq,GL,2022-01-29 17:51:24,68.3065,-53.4641,6.67,91,98,9.95
370,Nouadhibou,MR,2022-01-29 17:51:24,20.931,-17.0347,67.98,68,97,17.27
371,Pandan,PH,2022-01-29 17:51:25,14.0453,124.1694,76.95,90,86,4.25
372,Bani Walid,LY,2022-01-29 17:51:25,31.7566,13.9942,51.82,75,1,17.98
373,Norman Wells,CA,2022-01-29 17:47:51,65.282,-126.8329,-30.96,68,40,4.61
374,Yuzhnyy,RU,2022-01-29 17:51:26,53.2542,83.6936,5.38,78,78,6.71
375,Klisura,BG,2022-01-29 17:51:26,42.7,24.45,30.6,92,42,3.83
376,Bayonet Point,US,2022-01-29 17:51:26,28.3267,-82.6834,53.58,60,6,8.01
377,Morristown,US,2022-01-29 17:47:11,36.214,-83.2949,28.22,45,0,4.61
378,Berlevag,NO,2022-01-29 17:51:27,70.8578,29.0864,26.64,78,99,5.97
379,Hamilton,US,2022-01-29 17:48:49,39.1834,-84.5333,24.64,64,20,1.99
380,Bamenda,CM,2022-01-29 17:51:27,5.9527,10.1582,70.99,25,97,3.27
381,Puerto Madryn,AR,2022-01-29 17:51:28,-42.7692,-65.0385,83.17,34,16,7.67
382,Sur,OM,2022-01-29 17:51:28,22.5667,59.5289,71.53,56,6,0.83
383,Galveston,US,2022-01-29 17:51:29,29.3669,-94.9669,60.22,47,0,1.99
384,Port Blair,IN,2022-01-29 17:49:15,11.6667,92.75,78.84,83,75,2.3
385,Sao Joao Da Barra,BR,2022-01-29 17:49:22,-21.6403,-41.0511,89.69,81,43,16.13
386,San Rafael,AR,2022-01-29 17:47:09,-34.6177,-68.3301,90.5,25,0,14.0
387,Kahului,US,2022-01-29 17:49:37,20.8947,-156.47,71.62,68,20,11.5
388,Mehamn,NO,2022-01-29 17:51:30,71.0357,27.8492,21.33,82,99,8.9
389,Kurchum,KZ,2022-01-29 17:51:30,48.5722,83.6542,-5.1,86,100,2.24
390,Kiama,AU,2022-01-29 17:51:30,-34.6833,150.8667,75.38,85,100,5.01
391,Stargard Szczecinski,PL,2022-01-29 17:51:31,53.3367,15.0499,48.47,83,100,14.0
392,Poum,NC,2022-01-29 17:49:32,-20.2333,164.0167,80.62,80,43,9.35
393,Elizabeth City,US,2022-01-29 17:51:31,36.2946,-76.2511,32.2,83,100,8.99
394,Ambilobe,MG,2022-01-29 17:51:32,-13.2,49.05,74.17,94,85,1.63
395,Pasni,PK,2022-01-29 17:51:32,25.2631,63.471,71.02,79,0,12.03
396,Matagami,CA,2022-01-29 17:47:36,49.7502,-77.6328,1.51,71,100,9.22
397,Olafsvik,IS,2022-01-29 17:51:33,64.8945,-23.7142,38.77,66,98,30.13
398,Bitung,ID,2022-01-29 17:51:33,1.4451,125.1824,77.85,84,72,6.04
399,Tezu,IN,2022-01-29 17:49:26,27.9167,96.1667,52.72,51,5,4.16
400,Kurumkan,RU,2022-01-29 17:51:34,54.3,110.3,-16.2,91,36,3.74
401,Rafai,CF,2022-01-29 17:51:34,4.95,23.9167,77.67,20,11,3.87
402,Urumqi,CN,2022-01-29 17:51:34,43.801,87.6005,-4.85,84,75,2.24
403,Gornozavodsk,RU,2022-01-29 17:51:35,58.3758,58.3211,2.07,98,100,3.29
404,Tautira,PF,2022-01-29 17:51:35,-17.7333,-149.15,78.82,76,72,15.28
405,Merauke,ID,2022-01-29 17:51:36,-8.4667,140.3333,80.13,80,100,6.91
406,Impfondo,CG,2022-01-29 17:51:36,1.6381,18.0667,82.02,25,42,2.46
407,Alta Floresta,BR,2022-01-29 17:51:36,-9.8756,-56.0861,85.82,70,40,6.91
408,Yamunanagar,IN,2022-01-29 17:51:37,30.1,77.2833,48.34,81,0,6.85
409,Portland,US,2022-01-29 17:51:06,45.5234,-122.6762,43.11,70,20,3.0
410,Rabo De Peixe,PT,2022-01-29 17:51:37,37.8,-25.5833,63.28,88,20,10.36
411,Balikpapan,ID,2022-01-29 17:51:38,-1.2675,116.8289,77.99,83,40,2.3
412,Taber,CA,2022-01-29 17:51:38,49.8167,-112.1518,41.85,34,91,10.36
413,Grand Gaube,MU,2022-01-29 17:51:38,-20.0064,57.6608,81.0,75,16,5.01
414,Road Town,VG,2022-01-29 17:48:31,18.4167,-64.6167,82.44,61,20,8.05
415,Eidsvag,NO,2022-01-29 17:51:39,62.7767,8.0668,36.25,95,100,8.03
416,Alexandria,EG,2022-01-29 17:49:42,31.2156,29.9553,55.94,71,40,6.91
417,Komsomolskiy,UZ,2022-01-29 17:52:40,40.4272,71.7189,36.32,87,75,0.0
418,Valdivia,CL,2022-01-29 17:52:40,-39.8142,-73.2459,68.09,47,4,8.5
419,Kumluca,TR,2022-01-29 17:52:40,36.3703,30.2869,48.67,63,100,7.4
420,Jaguarao,BR,2022-01-29 17:52:41,-32.5661,-53.3758,81.97,39,20,15.64
421,Amli,IN,2022-01-29 17:52:41,20.2833,73.0167,67.91,40,1,2.95
422,Le Port,RE,2022-01-29 17:52:41,-20.9373,55.2919,80.6,84,78,2.17
423,Buraydah,SA,2022-01-29 17:47:43,26.326,43.975,59.45,30,0,20.04
424,Garowe,SO,2022-01-29 17:52:42,8.4054,48.4845,73.29,50,100,20.62
425,Hervey Bay,AU,2022-01-29 17:52:32,-25.2986,152.8535,75.02,92,27,8.01
426,Bako,ET,2022-01-29 17:52:43,5.7833,36.5667,71.89,34,30,3.15
427,Huilong,CN,2022-01-29 17:52:43,31.8111,121.655,38.03,95,100,10.8
428,Utete,TZ,2022-01-29 17:52:43,-7.986,38.758,73.26,99,100,4.72
429,Khonsa,IN,2022-01-29 17:52:44,27.0167,95.5667,45.23,82,0,3.71
430,Arrecife,ES,2022-01-29 17:52:44,28.963,-13.5477,66.18,55,0,14.97
431,Shirak,AM,2022-01-29 17:52:44,40.8404,43.9158,1.72,78,45,3.44
432,Yuzhou,CN,2022-01-29 17:52:45,34.1628,113.4639,25.07,89,28,2.57
433,Bainbridge,US,2022-01-29 17:49:28,47.6262,-122.5212,43.81,77,100,1.99
434,Ayan,RU,2022-01-29 17:52:29,56.45,138.1667,0.84,81,100,17.98
435,Ha Tinh,VN,2022-01-29 17:52:46,18.3333,105.9,68.41,95,100,10.89
436,Evensk,RU,2022-01-29 17:49:18,61.95,159.2333,21.2,81,100,15.32
437,Mbanza-Ngungu,CD,2022-01-29 17:52:46,-5.25,14.8667,71.98,83,92,1.74
438,Sorland,NO,2022-01-29 17:52:46,67.667,12.6934,31.35,89,100,19.08
439,Vila Velha,BR,2022-01-29 17:49:09,-20.3297,-40.2925,89.55,65,20,13.0
440,Saint-Ambroise,CA,2022-01-29 17:52:47,48.5501,-71.3324,-1.66,70,93,1.14
441,Chimoio,MZ,2022-01-29 17:52:47,-19.1164,33.4833,75.06,88,75,9.22
442,Pitsunda,GE,2022-01-29 17:52:48,43.1592,40.3378,39.38,72,100,7.58
443,Ust-Maya,RU,2022-01-29 17:52:48,60.4167,134.5333,-33.47,100,94,0.38
444,Labytnangi,RU,2022-01-29 17:52:49,66.6572,66.4183,-16.78,100,99,2.51
445,Cuamba,MZ,2022-01-29 17:52:49,-14.8031,36.5372,69.21,95,15,2.17
446,Novo Oriente,BR,2022-01-29 17:52:49,-5.5344,-40.7742,82.72,54,100,3.04
447,Wellington,NZ,2022-01-29 17:50:39,-41.2866,174.7756,64.06,83,75,3.0
448,Aykhal,RU,2022-01-29 17:52:50,66.0,111.5,-19.7,99,19,4.68
449,Salcininkai,LT,2022-01-29 17:52:50,54.3,25.3833,30.29,96,100,19.8
450,Atar,MR,2022-01-29 17:49:11,20.5169,-13.0499,83.16,14,100,5.88
451,Salinopolis,BR,2022-01-29 17:52:34,-0.6136,-47.3561,75.92,90,100,5.01
452,Russkaya Polyana,UA,2022-01-29 17:52:51,49.417,31.9201,28.2,88,100,11.03
453,Peniche,PT,2022-01-29 17:48:21,39.3558,-9.3811,62.62,54,3,6.53
454,Nuuk,GL,2022-01-29 17:52:51,64.1835,-51.7216,13.87,85,100,17.0
455,Talara,PE,2022-01-29 17:50:40,-4.5772,-81.2719,81.36,57,0,11.5
456,Umm Kaddadah,SD,2022-01-29 17:52:52,13.6017,26.6876,61.0,15,52,12.46
457,Teguise,ES,2022-01-29 17:52:52,29.0605,-13.564,62.82,55,0,14.97
458,Nabire,ID,2022-01-29 17:52:53,-3.3667,135.4833,75.31,90,96,3.24
459,Nemuro,JP,2022-01-29 17:52:53,43.3236,145.575,19.71,78,84,13.47
460,Gangarampur,IN,2022-01-29 17:52:53,25.4,88.5167,57.42,49,0,6.73
461,Uyaan,PH,2022-01-29 17:52:54,7.8631,124.0411,63.34,95,45,2.33
462,Muros,ES,2022-01-29 17:52:54,42.7762,-9.0603,63.1,61,3,3.02
463,Sao Jose Da Coroa Grande,BR,2022-01-29 17:52:54,-8.8978,-35.1478,82.36,70,91,12.28
464,Glenwood Springs,US,2022-01-29 17:53:55,39.5505,-107.3248,45.63,12,0,3.0
465,Tomatlan,MX,2022-01-29 17:53:55,19.9333,-105.25,86.86,33,0,5.93
466,Balkhash,KZ,2022-01-29 17:53:56,46.844,74.9804,28.4,97,100,13.09
467,Santa Cruz,BO,2022-01-29 17:49:42,-17.8,-63.1667,91.45,38,40,16.11
468,Pemberton,CA,2022-01-29 17:53:56,50.3164,-122.8027,28.09,88,100,1.21
469,Karachi,PK,2022-01-29 17:52:10,24.9056,67.0822,66.02,77,1,3.44
470,Tukrah,LY,2022-01-29 17:53:57,32.5341,20.5791,53.8,65,90,28.05
471,Bagdarin,RU,2022-01-29 17:53:57,54.4333,113.6,-14.62,95,11,4.12
472,Shimoda,JP,2022-01-29 17:49:20,34.6667,138.95,40.1,64,37,6.73
473,Porto Franco,BR,2022-01-29 17:53:58,-6.3383,-47.3992,82.22,63,70,10.89
474,Luang Prabang,LA,2022-01-29 17:53:58,19.8856,102.1347,63.14,65,10,0.83
475,Ngunguru,NZ,2022-01-29 17:53:58,-35.6167,174.5,64.17,73,16,10.8
476,Ketchikan,US,2022-01-29 17:53:59,55.3422,-131.6461,44.58,94,100,17.85
477,Waingapu,ID,2022-01-29 17:53:59,-9.6567,120.2641,78.93,85,100,7.81
478,Bonavista,CA,2022-01-29 17:53:59,48.6499,-53.1147,35.11,84,100,13.24
479,Mitchell,US,2022-01-29 17:52:07,43.7094,-98.0298,45.1,40,0,7.0
480,Safaga,EG,2022-01-29 17:54:00,26.7292,33.9365,62.55,50,0,13.94
481,Faro,PT,2022-01-29 17:54:00,37.0194,-7.9322,60.58,48,0,6.91
482,Truth Or Consequences,US,2022-01-29 17:54:01,33.1284,-107.2528,42.91,37,67,3.4
483,Butajira,ET,2022-01-29 17:54:01,8.1167,38.3667,60.66,44,21,9.33
484,Yumen,CN,2022-01-29 17:54:01,40.2833,97.2,16.56,55,0,3.09
485,Kenora,CA,2022-01-29 17:54:02,49.8167,-94.4337,12.18,85,100,4.61
486,Senneterre,CA,2022-01-29 17:54:02,48.3835,-77.2328,-1.98,72,4,1.86
487,High Level,CA,2022-01-29 17:54:02,58.5169,-117.136,12.31,85,100,2.3
488,Dudinka,RU,2022-01-29 17:54:03,69.4058,86.1778,0.61,94,100,14.65
489,Kalmunai,LK,2022-01-29 17:54:03,7.4167,81.8167,77.94,82,16,3.13
490,Itambe,BR,2022-01-29 17:54:03,-15.245,-40.6244,82.94,68,31,4.43
491,Corinto,GR,2022-01-29 17:54:04,37.9407,22.9573,46.76,81,100,1.99
492,Zhigansk,RU,2022-01-29 17:54:04,66.7697,123.3711,-24.93,100,99,5.01
493,Astoria,US,2022-01-29 17:54:04,46.1879,-123.8313,48.85,85,0,0.0
494,Vilyuysk,RU,2022-01-29 17:54:05,63.7553,121.6247,-12.19,99,100,5.82
495,Souillac,MU,2022-01-29 17:54:05,-20.5167,57.5167,80.98,83,40,11.5
496,Wonthaggi,AU,2022-01-29 17:54:06,-38.6044,145.5913,67.68,90,91,14.5
497,Tessalit,ML,2022-01-29 17:54:06,20.1986,1.0114,75.27,10,74,11.45
498,Delfzijl,NL,2022-01-29 17:54:06,53.33,6.9181,49.24,79,86,17.0
499,Mumford,GH,2022-01-29 17:54:07,5.2618,-0.759,81.01,79,50,11.03
500,Oytal,KZ,2022-01-29 17:54:07,42.9057,73.2697,32.52,93,82,4.36
501,Aksarayskiy,RU,2022-01-29 17:54:07,46.7924,48.0119,30.15,86,100,7.27
502,Omboue,GA,2022-01-29 17:54:08,-1.5746,9.2618,78.67,83,97,6.55
503,Muncar,ID,2022-01-29 17:54:08,-8.4333,114.3333,77.32,90,100,4.43
504,Kamaishi,JP,2022-01-29 17:54:08,39.2667,141.8833,28.33,65,21,11.3
505,Nufaru,RO,2022-01-29 17:54:09,45.15,28.9167,36.46,65,0,2.3
506,Sao Filipe,CV,2022-01-29 17:54:09,14.8961,-24.4956,71.08,71,100,10.09
507,Gasa,PS,2022-01-29 17:54:10,31.5,34.4667,51.91,70,5,1.5
508,Staryy Cherek,RU,2022-01-29 17:54:10,43.4714,43.8469,32.56,74,40,4.47
509,Lata,PT,2022-01-29 17:49:25,40.1629,-8.3327,64.81,47,0,4.5
510,Longa,CD,2022-01-29 17:54:11,2.8447,24.6776,77.02,29,27,3.4
511,Bo Phloi,TH,2022-01-29 17:54:11,14.3236,99.5161,75.61,64,35,4.85
512,Pekalongan,ID,2022-01-29 17:54:12,-6.8886,109.6753,78.3,86,100,5.55
513,Janauba,BR,2022-01-29 17:55:12,-15.8025,-43.3089,82.56,60,100,5.82
514,La Paz,BO,2022-01-29 17:50:18,-16.5,-68.15,57.18,62,75,9.22
515,Mandera,KE,2022-01-29 17:55:12,3.9366,41.867,85.69,20,2,10.09
516,Kafanchan,NG,2022-01-29 17:55:13,9.5833,8.3,76.71,14,93,9.62
517,Oktyabrskiy,RU,2022-01-29 17:55:13,54.4815,53.471,10.58,92,94,4.79
518,Kuusamo,FI,2022-01-29 17:55:14,65.9667,29.1833,15.84,92,100,5.75
519,Castanos,MX,2022-01-29 17:55:14,26.7833,-101.4167,51.35,48,48,3.71
520,Ahuimanu,US,2022-01-29 17:55:14,21.4447,-157.8378,74.46,74,40,1.99
521,Oussouye,SN,2022-01-29 17:55:15,12.485,-16.5469,95.18,43,77,16.51
522,Cap Malheureux,MU,2022-01-29 17:55:15,-19.9842,57.6142,81.09,75,14,5.01
523,Ostrovnoy,RU,2022-01-29 17:55:16,68.0531,39.5131,11.05,91,60,14.09
524,Bardiyah,LY,2022-01-29 17:55:16,31.7561,25.0865,56.8,59,18,16.53
525,Aden,YE,2022-01-29 17:50:29,12.7794,45.0367,77.14,69,92,9.37
526,Camacha,PT,2022-01-29 17:55:16,33.0833,-16.3333,63.54,68,0,10.36
527,Poronaysk,RU,2022-01-29 17:55:17,49.2167,143.1167,-0.29,85,100,6.91
528,Karad,IN,2022-01-29 17:55:18,17.2833,74.2,66.07,35,1,2.15
529,Mfou,CM,2022-01-29 17:55:18,3.7159,11.6427,84.06,34,99,2.3
530,Sarangani,PH,2022-01-29 17:55:18,5.4033,125.4636,81.09,75,48,5.97
531,Brownwood,US,2022-01-29 17:55:19,31.7093,-98.9912,60.8,23,0,12.66
532,Avera,US,2022-01-29 17:55:19,33.194,-82.5271,41.92,24,2,16.15
533,Tazovskiy,RU,2022-01-29 17:55:20,67.4667,78.7,-16.98,100,78,5.73
534,Borba,BR,2022-01-29 17:55:20,-4.3878,-59.5939,77.27,95,100,1.68
535,Acarau,BR,2022-01-29 17:55:20,-2.8856,-40.12,84.6,61,98,12.62
536,Fairbanks,US,2022-01-29 17:52:14,64.8378,-147.7164,-9.44,71,0,3.44
537,Sorong,ID,2022-01-29 17:55:21,-0.8833,131.25,80.13,81,79,9.13
538,Egvekinot,RU,2022-01-29 17:55:21,66.3167,-179.1667,-4.36,67,81,3.6
539,Villazon,BO,2022-01-29 17:55:22,-22.0866,-65.5942,62.38,51,71,11.59
540,Rock Sound,BS,2022-01-29 17:55:22,24.9,-76.2,65.43,65,67,29.04
541,Viedma,AR,2022-01-29 17:55:22,-40.8135,-62.9967,97.32,23,3,11.86
542,Lompoc,US,2022-01-29 17:53:20,34.6391,-120.4579,65.12,57,0,8.05
543,Jacqueville,CI,2022-01-29 17:55:23,5.2052,-4.4146,85.91,81,87,11.03
544,Belmonte,BR,2022-01-29 17:55:23,-15.8631,-38.8828,81.1,65,56,11.27
545,Moose Factory,CA,2022-01-29 17:54:07,51.2585,-80.6094,-2.2,65,0,3.44
546,Jimo,CN,2022-01-29 17:55:24,36.3897,120.4622,24.58,54,0,2.24
547,Urubicha,BO,2022-01-29 17:55:24,-15.3833,-62.95,80.47,75,98,2.68
548,Progreso,MX,2022-01-29 17:55:25,21.2833,-89.6667,73.11,53,96,16.4
549,Salamiyah,SY,2022-01-29 17:55:25,35.0113,37.0532,41.36,80,35,7.4
550,Sabla,NG,2022-01-29 17:55:25,12.7525,4.7077,78.67,12,0,10.29
551,Tianpeng,CN,2022-01-29 17:55:26,30.9866,103.9393,43.27,88,100,2.06
552,Amuntai,ID,2022-01-29 17:55:26,-2.4177,115.2494,73.17,92,87,1.1
553,Karratha,AU,2022-01-29 17:51:59,-20.7377,116.8463,84.0,61,92,14.94
554,Roseburg,US,2022-01-29 17:52:07,43.2165,-123.3417,57.69,100,100,3.44
555,Dawson Creek,CA,2022-01-29 17:56:27,55.7666,-120.2362,33.76,69,75,8.05
556,Ram Das,IN,2022-01-29 17:56:27,31.9661,74.9047,53.38,63,0,4.09
557,Vanimo,PG,2022-01-29 17:56:28,-2.6741,141.3028,76.91,87,100,5.1
558,Eureka,US,2022-01-29 17:52:54,40.8021,-124.1637,50.25,80,16,5.93
